,Date,Year,Month,Day,MaxTemp,MaxTempFlag,MinTemp,MinTempFlag,MeanTemp,MeanTempFlag,HeatDegDays,HeatDegDaysFlag,CoolDegDays,CoolDegDaysFlag
534,1951-06-19,1951,6,19,,,,,,,,,,
535,1951-06-20,1951,6,20,,,,,,,,,,
536,1951-06-21,1951,6,21,,,,,,,,,,
537,1951-06-22,1951,6,22,,,,,,,,,,
538,1951-06-23,1951,6,23,,,,,,,,,,
539,1951-06-24,1951,6,24,,,,,,,,,,
540,1951-06-25,1951,6,25,,,,,,,,,,
541,1951-06-26,1951,6,26,,,,,,,,,,
542,1951-06-27,1951,6,27,,,,,,,,,,
543,1951-06-28,1951,6,28,,,,,,,,,,
544,1951-06-29,1951,6,29,,,,,,,,,,
545,1951-06-30,1951,6,30,,,,,,,,,,
546,1951-07-01,1951,7,1,,,,,,,,,,
547,1951-07-02,1951,7,2,,,,,,,,,,
548,1951-07-03,1951,7,3,,,,,,,,,,
549,1951-07-04,1951,7,4,,,,,,,,,,
550,1951-07-05,1951,7,5,,,,,,,,,,
551,1951-07-06,1951,7,6,,,,,,,,,,
552,1951-07-07,1951,7,7,,,,,,,,,,
553,1951-07-08,1951,7,8,,,,,,,,,,
554,1951-07-09,1951,7,9,,,,,,,,,,
555,1951-07-10,1951,7,10,,,,,,,,,,
556,1951-07-11,1951,7,11,,,,,,,,,,
557,1951-07-12,1951,7,12,,,,,,,,,,
558,1951-07-13,1951,7,13,,,,,,,,,,
559,1951-07-14,1951,7,14,,,,,,,,,,
560,1951-07-15,1951,7,15,,,,,,,,,,
561,1951-07-16,1951,7,16,,,,,,,,,,
562,1951-07-17,1951,7,17,,,,,,,,,,
563,1951-07-18,1951,7,18,,,,,,,,,,
564,1951-07-19,1951,7,19,,,,,,,,,,
565,1951-07-20,1951,7,20,,,,,,,,,,
566,1951-07-21,1951,7,21,,,,,,,,,,
567,1951-07-22,1951,7,22,,,,,,,,,,
568,1951-07-23,1951,7,23,,,,,,,,,,
569,1951-07-24,1951,7,24,,,,,,,,,,
570,1951-07-25,1951,7,25,,,,,,,,,,
571,1951-07-26,1951,7,26,,,,,,,,,,
572,1951-07-27,1951,7,27,,,,,,,,,,
573,1951-07-28,1951,7,28,,,,,,,,,,
574,1951-07-29,1951,7,29,,,,,,,,,,
575,1951-07-30,1951,7,30,,,,,,,,,,
576,1951-07-31,1951,7,31,,,,,,,,,,
577,1951-08-01,1951,8,1,,,,,,,,,,
578,1951-08-02,1951,8,2,,,,,,,,,,
579,1951-08-03,1951,8,3,,,,,,,,,,
580,1951-08-04,1951,8,4,,,,,,,,,,
581,1951-08-05,1951,8,5,,,,,,,,,,
582,1951-08-06,1951,8,6,,,,,,,,,,
583,1951-08-07,1951,8,7,,,,,,,,,,
584,1951-08-08,1951,8,8,,,,,,,,,,
585,1951-08-09,1951,8,9,,,,,,,,,,
586,1951-08-10,1951,8,10,,,,,,,,,,
587,1951-08-11,1951,8,11,,,,,,,,,,
588,1951-08-12,1951,8,12,,,,,,,,,,
589,1951-08-13,1951,8,13,,,,,,,,,,
590,1951-08-14,1951,8,14,,,,,,,,,,
591,1951-08-15,1951,8,15,,,,,,,,,,
592,1951-08-16,1951,8,16,,,,,,,,,,
593,1951-08-17,1951,8,17,,,,,,,,,,
594,1951-08-18,1951,8,18,,,,,,,,,,
595,1951-08-19,1951,8,19,,,,,,,,,,
596,1951-08-20,1951,8,20,,,,,,,,,,
597,1951-08-21,1951,8,21,,,,,,,,,,
598,1951-08-22,1951,8,22,,,,,,,,,,
599,1951-08-23,1951,8,23,,,,,,,,,,
600,1951-08-24,1951,8,24,,,,,,,,,,
601,1951-08-25,1951,8,25,,,,,,,,,,
602,1951-08-26,1951,8,26,,,,,,,,,,
603,1951-08-27,1951,8,27,,,,,,,,,,
604,1951-08-28,1951,8,28,,,,,,,,,,
605,1951-08-29,1951,8,29,,,,,,,,,,
606,1951-08-30,1951,8,30,,,,,,,,,,
607,1951-08-31,1951,8,31,,,,,,,,,,
608,1951-09-01,1951,9,1,,,,,,,,,,
609,1951-09-02,1951,9,2,,,,,,,,,,
610,1951-09-03,1951,9,3,,,,,,,,,,
611,1951-09-04,1951,9,4,,,,,,,,,,
612,1951-09-05,1951,9,5,,,,,,,,,,
613,1951-09-06,1951,9,6,,,,,,,,,,
614,1951-09-07,1951,9,7,,,,,,,,,,
615,1951-09-08,1951,9,8,,,,,,,,,,
616,1951-09-09,1951,9,9,,,,,,,,,,
617,1951-09-10,1951,9,10,,,,,,,,,,
618,1951-09-11,1951,9,11,,,,,,,,,,
619,1951-09-12,1951,9,12,,,,,,,,,,
620,1951-09-13,1951,9,13,,,,,,,,,,
621,1951-09-14,1951,9,14,,,,,,,,,,
622,1951-09-15,1951,9,15,,,,,,,,,,
623,1951-09-16,1951,9,16,,,,,,,,,,
624,1951-09-17,1951,9,17,,,,,,,,,,
625,1951-09-18,1951,9,18,,,,,,,,,,
626,1951-09-19,1951,9,19,,,,,,,,,,
627,1951-09-20,1951,9,20,,,,,,,,,,
628,1951-09-21,1951,9,21,,,,,,,,,,
629,1951-09-22,1951,9,22,,,,,,,,,,
630,1951-09-23,1951,9,23,,,,,,,,,,
631,1951-09-24,1951,9,24,,,,,,,,,,
632,1951-09-25,1951,9,25,,,,,,,,,,
633,1951-09-26,1951,9,26,,,,,,,,,,
634,1951-09-27,1951,9,27,,,,,,,,,,
635,1951-09-28,1951,9,28,,,,,,,,,,
636,1951-09-29,1951,9,29,,,,,,,,,,
637,1951-09-30,1951,9,30,,,,,,,,,,
638,1951-10-01,1951,10,1,,,,,,,,,,
639,1951-10-02,1951,10,2,,,,,,,,,,
640,1951-10-03,1951,10,3,,,,,,,,,,
641,1951-10-04,1951,10,4,,,,,,,,,,
642,1951-10-05,1951,10,5,,,,,,,,,,
643,1951-10-06,1951,10,6,,,,,,,,,,
644,1951-10-07,1951,10,7,,,,,,,,,,
645,1951-10-08,1951,10,8,,,,,,,,,,
646,1951-10-09,1951,10,9,,,,,,,,,,
647,1951-10-10,1951,10,10,,,,,,,,,,
648,1951-10-11,1951,10,11,,,,,,,,,,
649,1951-10-12,1951,10,12,,,,,,,,,,
650,1951-10-13,1951,10,13,,,,,,,,,,
651,1951-10-14,1951,10,14,,,,,,,,,,
652,1951-10-15,1951,10,15,,,,,,,,,,
653,1951-10-16,1951,10,16,,,,,,,,,,
654,1951-10-17,1951,10,17,,,,,,,,,,
655,1951-10-18,1951,10,18,,,,,,,,,,
656,1951-10-19,1951,10,19,,,,,,,,,,
657,1951-10-20,1951,10,20,,,,,,,,,,
658,1951-10-21,1951,10,21,,,,,,,,,,
659,1951-10-22,1951,10,22,,,,,,,,,,
660,1951-10-23,1951,10,23,,,,,,,,,,
661,1951-10-24,1951,10,24,,,,,,,,,,
662,1951-10-25,1951,10,25,,,,,,,,,,
663,1951-10-26,1951,10,26,,,,,,,,,,
664,1951-10-27,1951,10,27,,,,,,,,,,
665,1951-10-28,1951,10,28,,,,,,,,,,
666,1951-10-29,1951,10,29,,,,,,,,,,
667,1951-10-30,1951,10,30,,,,,,,,,,
668,1951-10-31,1951,10,31,,,,,,,,,,
669,1951-11-01,1951,11,1,,,,,,,,,,
670,1951-11-02,1951,11,2,,,,,,,,,,
671,1951-11-03,1951,11,3,,,,,,,,,,
672,1951-11-04,1951,11,4,,,,,,,,,,
673,1951-11-05,1951,11,5,,,,,,,,,,
674,1951-11-06,1951,11,6,,,,,,,,,,
675,1951-11-07,1951,11,7,,,,,,,,,,
676,1951-11-08,1951,11,8,,,,,,,,,,
677,1951-11-09,1951,11,9,,,,,,,,,,
678,1951-11-10,1951,11,10,,,,,,,,,,
679,1951-11-11,1951,11,11,,,,,,,,,,
680,1951-11-12,1951,11,12,,,,,,,,,,
681,1951-11-13,1951,11,13,,,,,,,,,,
682,1951-11-14,1951,11,14,,,,,,,,,,
683,1951-11-15,1951,11,15,,,,,,,,,,
684,1951-11-16,1951,11,16,,,,,,,,,,
685,1951-11-17,1951,11,17,,,,,,,,,,
686,1951-11-18,1951,11,18,,,,,,,,,,
687,1951-11-19,1951,11,19,,,,,,,,,,
688,1951-11-20,1951,11,20,,,,,,,,,,
689,1951-11-21,1951,11,21,,,,,,,,,,
690,1951-11-22,1951,11,22,,,,,,,,,,
691,1951-11-23,1951,11,23,,,,,,,,,,
692,1951-11-24,1951,11,24,,,,,,,,,,
693,1951-11-25,1951,11,25,,,,,,,,,,
694,1951-11-26,1951,11,26,,,,,,,,,,
695,1951-11-27,1951,11,27,,,,,,,,,,
696,1951-11-28,1951,11,28,,,,,,,,,,
697,1951-11-29,1951,11,29,,,,,,,,,,
698,1951-11-30,1951,11,30,,,,,,,,,,
699,1951-12-01,1951,12,1,,,,,,,,,,
700,1951-12-02,1951,12,2,,,,,,,,,,
701,1951-12-03,1951,12,3,,,,,,,,,,
702,1951-12-04,1951,12,4,,,,,,,,,,
703,1951-12-05,1951,12,5,,,,,,,,,,
704,1951-12-06,1951,12,6,,,,,,,,,,
705,1951-12-07,1951,12,7,,,,,,,,,,
706,1951-12-08,1951,12,8,,,,,,,,,,
707,1951-12-09,1951,12,9,,,,,,,,,,
708,1951-12-10,1951,12,10,,,,,,,,,,
709,1951-12-11,1951,12,11,,,,,,,,,,
710,1951-12-12,1951,12,12,,,,,,,,,,
711,1951-12-13,1951,12,13,,,,,,,,,,
712,1951-12-14,1951,12,14,,,,,,,,,,
713,1951-12-15,1951,12,15,,,,,,,,,,
714,1951-12-16,1951,12,16,,,,,,,,,,
715,1951-12-17,1951,12,17,,,,,,,,,,
716,1951-12-18,1951,12,18,,,,,,,,,,
717,1951-12-19,1951,12,19,,,,,,,,,,
718,1951-12-20,1951,12,20,,,,,,,,,,
719,1951-12-21,1951,12,21,,,,,,,,,,
720,1951-12-22,1951,12,22,,,,,,,,,,
721,1951-12-23,1951,12,23,,,,,,,,,,
722,1951-12-24,1951,12,24,,,,,,,,,,
723,1951-12-25,1951,12,25,,,,,,,,,,
724,1951-12-26,1951,12,26,,,,,,,,,,
725,1951-12-27,1951,12,27,,,,,,,,,,
726,1951-12-28,1951,12,28,,,,,,,,,,
727,1951-12-29,1951,12,29,,,,,,,,,,
728,1951-12-30,1951,12,30,,,,,,,,,,
729,1951-12-31,1951,12,31,,,,,,,,,,
730,1952-01-01,1952,1,1,,,,,,,,,,
731,1952-01-02,1952,1,2,,,,,,,,,,
732,1952-01-03,1952,1,3,,,,,,,,,,
733,1952-01-04,1952,1,4,,,,,,,,,,
734,1952-01-05,1952,1,5,,,,,,,,,,
735,1952-01-06,1952,1,6,,,,,,,,,,
736,1952-01-07,1952,1,7,,,,,,,,,,
737,1952-01-08,1952,1,8,,,,,,,,,,
738,1952-01-09,1952,1,9,,,,,,,,,,
739,1952-01-10,1952,1,10,,,,,,,,,,
740,1952-01-11,1952,1,11,,,,,,,,,,
741,1952-01-12,1952,1,12,,,,,,,,,,
742,1952-01-13,1952,1,13,,,,,,,,,,
743,1952-01-14,1952,1,14,,,,,,,,,,
744,1952-01-15,1952,1,15,,,,,,,,,,
745,1952-01-16,1952,1,16,,,,,,,,,,
746,1952-01-17,1952,1,17,,,,,,,,,,
747,1952-01-18,1952,1,18,,,,,,,,,,
748,1952-01-19,1952,1,19,,,,,,,,,,
749,1952-01-20,1952,1,20,,,,,,,,,,
750,1952-01-21,1952,1,21,,,,,,,,,,
751,1952-01-22,1952,1,22,,,,,,,,,,
752,1952-01-23,1952,1,23,,,,,,,,,,
753,1952-01-24,1952,1,24,,,,,,,,,,
754,1952-01-25,1952,1,25,,,,,,,,,,
755,1952-01-26,1952,1,26,,,,,,,,,,
756,1952-01-27,1952,1,27,,,,,,,,,,
757,1952-01-28,1952,1,28,,,,,,,,,,
758,1952-01-29,1952,1,29,,,,,,,,,,
759,1952-01-30,1952,1,30,,,,,,,,,,
760,1952-01-31,1952,1,31,,,,,,,,,,
761,1952-02-01,1952,2,1,,,,,,,,,,
762,1952-02-02,1952,2,2,,,,,,,,,,
763,1952-02-03,1952,2,3,,,,,,,,,,
764,1952-02-04,1952,2,4,,,,,,,,,,
765,1952-02-05,1952,2,5,,,,,,,,,,
766,1952-02-06,1952,2,6,,,,,,,,,,
767,1952-02-07,1952,2,7,,,,,,,,,,
768,1952-02-08,1952,2,8,,,,,,,,,,
769,1952-02-09,1952,2,9,,,,,,,,,,
770,1952-02-10,1952,2,10,,,,,,,,,,
771,1952-02-11,1952,2,11,,,,,,,,,,
772,1952-02-12,1952,2,12,,,,,,,,,,
773,1952-02-13,1952,2,13,,,,,,,,,,
774,1952-02-14,1952,2,14,,,,,,,,,,
775,1952-02-15,1952,2,15,,,,,,,,,,
776,1952-02-16,1952,2,16,,,,,,,,,,
777,1952-02-17,1952,2,17,,,,,,,,,,
778,1952-02-18,1952,2,18,,,,,,,,,,
779,1952-02-19,1952,2,19,,,,,,,,,,
780,1952-02-20,1952,2,20,,,,,,,,,,
781,1952-02-21,1952,2,21,,,,,,,,,,
782,1952-02-22,1952,2,22,,,,,,,,,,
783,1952-02-23,1952,2,23,,,,,,,,,,
784,1952-02-24,1952,2,24,,,,,,,,,,
785,1952-02-25,1952,2,25,,,,,,,,,,
786,1952-02-26,1952,2,26,,,,,,,,,,
787,1952-02-27,1952,2,27,,,,,,,,,,
788,1952-02-28,1952,2,28,,,,,,,,,,
789,1952-02-29,1952,2,29,,,,,,,,,,
790,1952-03-01,1952,3,1,,,,,,,,,,
791,1952-03-02,1952,3,2,,,,,,,,,,
792,1952-03-03,1952,3,3,,,,,,,,,,
793,1952-03-04,1952,3,4,,,,,,,,,,
794,1952-03-05,1952,3,5,,,,,,,,,,
795,1952-03-06,1952,3,6,,,,,,,,,,
796,1952-03-07,1952,3,7,,,,,,,,,,
797,1952-03-08,1952,3,8,,,,,,,,,,
798,1952-03-09,1952,3,9,,,,,,,,,,
799,1952-03-10,1952,3,10,,,,,,,,,,
800,1952-03-11,1952,3,11,,,,,,,,,,
801,1952-03-12,1952,3,12,,,,,,,,,,
802,1952-03-13,1952,3,13,,,,,,,,,,
803,1952-03-14,1952,3,14,,,,,,,,,,
804,1952-03-15,1952,3,15,,,,,,,,,,
805,1952-03-16,1952,3,16,,,,,,,,,,
806,1952-03-17,1952,3,17,,,,,,,,,,
807,1952-03-18,1952,3,18,,,,,,,,,,
808,1952-03-19,1952,3,19,,,,,,,,,,
809,1952-03-20,1952,3,20,,,,,,,,,,
810,1952-03-21,1952,3,21,,,,,,,,,,
811,1952-03-22,1952,3,22,,,,,,,,,,
812,1952-03-23,1952,3,23,,,,,,,,,,
813,1952-03-24,1952,3,24,,,,,,,,,,
814,1952-03-25,1952,3,25,,,,,,,,,,
815,1952-03-26,1952,3,26,,,,,,,,,,
816,1952-03-27,1952,3,27,,,,,,,,,,
817,1952-03-28,1952,3,28,,,,,,,,,,
818,1952-03-29,1952,3,29,,,,,,,,,,
819,1952-03-30,1952,3,30,,,,,,,,,,
820,1952-03-31,1952,3,31,,,,,,,,,,
821,1952-04-01,1952,4,1,,,,,,,,,,
822,1952-04-02,1952,4,2,,,,,,,,,,
823,1952-04-03,1952,4,3,,,,,,,,,,
824,1952-04-04,1952,4,4,,,,,,,,,,
825,1952-04-05,1952,4,5,,,,,,,,,,
826,1952-04-06,1952,4,6,,,,,,,,,,
827,1952-04-07,1952,4,7,,,,,,,,,,
828,1952-04-08,1952,4,8,,,,,,,,,,
829,1952-04-09,1952,4,9,,,,,,,,,,
830,1952-04-10,1952,4,10,,,,,,,,,,
831,1952-04-11,1952,4,11,,,,,,,,,,
832,1952-04-12,1952,4,12,,,,,,,,,,
833,1952-04-13,1952,4,13,,,,,,,,,,
834,1952-04-14,1952,4,14,,,,,,,,,,
835,1952-04-15,1952,4,15,,,,,,,,,,
836,1952-04-16,1952,4,16,,,,,,,,,,
837,1952-04-17,1952,4,17,,,,,,,,,,
838,1952-04-18,1952,4,18,,,,,,,,,,
839,1952-04-19,1952,4,19,,,,,,,,,,
840,1952-04-20,1952,4,20,,,,,,,,,,
841,1952-04-21,1952,4,21,,,,,,,,,,
842,1952-04-22,1952,4,22,,,,,,,,,,
843,1952-04-23,1952,4,23,,,,,,,,,,
844,1952-04-24,1952,4,24,,,,,,,,,,
845,1952-04-25,1952,4,25,,,,,,,,,,
846,1952-04-26,1952,4,26,,,,,,,,,,
847,1952-04-27,1952,4,27,,,,,,,,,,
848,1952-04-28,1952,4,28,,,,,,,,,,
849,1952-04-29,1952,4,29,,,,,,,,,,
850,1952-04-30,1952,4,30,,,,,,,,,,
851,1952-05-01,1952,5,1,,,,,,,,,,
852,1952-05-02,1952,5,2,,,,,,,,,,
853,1952-05-03,1952,5,3,,,,,,,,,,
854,1952-05-04,1952,5,4,,,,,,,,,,
855,1952-05-05,1952,5,5,,,,,,,,,,
856,1952-05-06,1952,5,6,,,,,,,,,,
857,1952-05-07,1952,5,7,,,,,,,,,,
858,1952-05-08,1952,5,8,,,,,,,,,,
859,1952-05-09,1952,5,9,,,,,,,,,,
860,1952-05-10,1952,5,10,,,,,,,,,,
861,1952-05-11,1952,5,11,,,,,,,,,,
862,1952-05-12,1952,5,12,,,,,,,,,,
863,1952-05-13,1952,5,13,,,,,,,,,,
864,1952-05-14,1952,5,14,,,,,,,,,,
865,1952-05-15,1952,5,15,,,,,,,,,,
866,1952-05-16,1952,5,16,,,,,,,,,,
867,1952-05-17,1952,5,17,,,,,,,,,,
868,1952-05-18,1952,5,18,,,,,,,,,,
869,1952-05-19,1952,5,19,,,,,,,,,,
870,1952-05-20,1952,5,20,,,,,,,,,,
871,1952-05-21,1952,5,21,,,,,,,,,,
872,1952-05-22,1952,5,22,,,,,,,,,,
873,1952-05-23,1952,5,23,,,,,,,,,,
874,1952-05-24,1952,5,24,,,,,,,,,,
875,1952-05-25,1952,5,25,,,,,,,,,,
876,1952-05-26,1952,5,26,,,,,,,,,,
877,1952-05-27,1952,5,27,,,,,,,,,,
878,1952-05-28,1952,5,28,,,,,,,,,,
879,1952-05-29,1952,5,29,,,,,,,,,,
880,1952-05-30,1952,5,30,,,,,,,,,,
881,1952-05-31,1952,5,31,,,,,,,,,,
882,1952-06-01,1952,6,1,,,,,,,,,,
883,1952-06-02,1952,6,2,,,,,,,,,,
884,1952-06-03,1952,6,3,,,,,,,,,,
885,1952-06-04,1952,6,4,,,,,,,,,,
886,1952-06-05,1952,6,5,,,,,,,,,,
887,1952-06-06,1952,6,6,,,,,,,,,,
888,1952-06-07,1952,6,7,,,,,,,,,,
889,1952-06-08,1952,6,8,,,,,,,,,,
890,1952-06-09,1952,6,9,,,,,,,,,,
891,1952-06-10,1952,6,10,,,,,,,,,,
892,1952-06-11,1952,6,11,,,,,,,,,,
893,1952-06-12,1952,6,12,,,,,,,,,,
894,1952-06-13,1952,6,13,,,,,,,,,,
895,1952-06-14,1952,6,14,,,,,,,,,,
896,1952-06-15,1952,6,15,,,,,,,,,,
897,1952-06-16,1952,6,16,,,,,,,,,,
898,1952-06-17,1952,6,17,,,,,,,,,,
899,1952-06-18,1952,6,18,,,,,,,,,,
900,1952-06-19,1952,6,19,,,,,,,,,,
901,1952-06-20,1952,6,20,,,,,,,,,,
902,1952-06-21,1952,6,21,,,,,,,,,,
903,1952-06-22,1952,6,22,,,,,,,,,,
904,1952-06-23,1952,6,23,,,,,,,,,,
905,1952-06-24,1952,6,24,,,,,,,,,,
906,1952-06-25,1952,6,25,,,,,,,,,,
907,1952-06-26,1952,6,26,,,,,,,,,,
908,1952-06-27,1952,6,27,,,,,,,,,,
909,1952-06-28,1952,6,28,,,,,,,,,,
910,1952-06-29,1952,6,29,,,,,,,,,,
911,1952-06-30,1952,6,30,,,,,,,,,,
912,1952-07-01,1952,7,1,,,,,,,,,,
913,1952-07-02,1952,7,2,,,,,,,,,,
914,1952-07-03,1952,7,3,,,,,,,,,,
915,1952-07-04,1952,7,4,,,,,,,,,,
916,1952-07-05,1952,7,5,,,,,,,,,,
917,1952-07-06,1952,7,6,,,,,,,,,,
918,1952-07-07,1952,7,7,,,,,,,,,,
919,1952-07-08,1952,7,8,,,,,,,,,,
920,1952-07-09,1952,7,9,,,,,,,,,,
921,1952-07-10,1952,7,10,,,,,,,,,,
922,1952-07-11,1952,7,11,,,,,,,,,,
923,1952-07-12,1952,7,12,,,,,,,,,,
924,1952-07-13,1952,7,13,,,,,,,,,,
925,1952-07-14,1952,7,14,,,,,,,,,,
926,1952-07-15,1952,7,15,,,,,,,,,,
927,1952-07-16,1952,7,16,,,,,,,,,,
928,1952-07-17,1952,7,17,,,,,,,,,,
929,1952-07-18,1952,7,18,,,,,,,,,,
930,1952-07-19,1952,7,19,,,,,,,,,,
931,1952-07-20,1952,7,20,,,,,,,,,,
932,1952-07-21,1952,7,21,,,,,,,,,,
933,1952-07-22,1952,7,22,,,,,,,,,,
934,1952-07-23,1952,7,23,,,,,,,,,,
935,1952-07-24,1952,7,24,,,,,,,,,,
936,1952-07-25,1952,7,25,,,,,,,,,,
937,1952-07-26,1952,7,26,,,,,,,,,,
938,1952-07-27,1952,7,27,,,,,,,,,,
939,1952-07-28,1952,7,28,,,,,,,,,,
940,1952-07-29,1952,7,29,,,,,,,,,,
941,1952-07-30,1952,7,30,,,,,,,,,,
942,1952-07-31,1952,7,31,,,,,,,,,,
943,1952-08-01,1952,8,1,,,,,,,,,,
944,1952-08-02,1952,8,2,,,,,,,,,,
945,1952-08-03,1952,8,3,,,,,,,,,,
946,1952-08-04,1952,8,4,,,,,,,,,,
947,1952-08-05,1952,8,5,,,,,,,,,,
948,1952-08-06,1952,8,6,,,,,,,,,,
949,1952-08-07,1952,8,7,,,,,,,,,,
950,1952-08-08,1952,8,8,,,,,,,,,,
951,1952-08-09,1952,8,9,,,,,,,,,,
952,1952-08-10,1952,8,10,,,,,,,,,,
953,1952-08-11,1952,8,11,,,,,,,,,,
954,1952-08-12,1952,8,12,,,,,,,,,,
955,1952-08-13,1952,8,13,,,,,,,,,,
956,1952-08-14,1952,8,14,,,,,,,,,,
957,1952-08-15,1952,8,15,,,,,,,,,,
958,1952-08-16,1952,8,16,,,,,,,,,,
959,1952-08-17,1952,8,17,,,,,,,,,,
960,1952-08-18,1952,8,18,,,,,,,,,,
961,1952-08-19,1952,8,19,,,,,,,,,,
962,1952-08-20,1952,8,20,,,,,,,,,,
963,1952-08-21,1952,8,21,,,,,,,,,,
964,1952-08-22,1952,8,22,,,,,,,,,,
965,1952-08-23,1952,8,23,,,,,,,,,,
966,1952-08-24,1952,8,24,,,,,,,,,,
967,1952-08-25,1952,8,25,,,,,,,,,,
968,1952-08-26,1952,8,26,,,,,,,,,,
969,1952-08-27,1952,8,27,,,,,,,,,,
970,1952-08-28,1952,8,28,,,,,,,,,,
971,1952-08-29,1952,8,29,,,,,,,,,,
972,1952-08-30,1952,8,30,,,,,,,,,,
973,1952-08-31,1952,8,31,,,,,,,,,,
974,1952-09-01,1952,9,1,,,,,,,,,,
975,1952-09-02,1952,9,2,,,,,,,,,,
976,1952-09-03,1952,9,3,,,,,,,,,,
977,1952-09-04,1952,9,4,,,,,,,,,,
978,1952-09-05,1952,9,5,,,,,,,,,,
979,1952-09-06,1952,9,6,,,,,,,,,,
980,1952-09-07,1952,9,7,,,,,,,,,,
981,1952-09-08,1952,9,8,,,,,,,,,,
982,1952-09-09,1952,9,9,,,,,,,,,,
983,1952-09-10,1952,9,10,,,,,,,,,,
984,1952-09-11,1952,9,11,,,,,,,,,,
985,1952-09-12,1952,9,12,,,,,,,,,,
986,1952-09-13,1952,9,13,,,,,,,,,,
987,1952-09-14,1952,9,14,,,,,,,,,,
988,1952-09-15,1952,9,15,,,,,,,,,,
989,1952-09-16,1952,9,16,,,,,,,,,,
990,1952-09-17,1952,9,17,,,,,,,,,,
991,1952-09-18,1952,9,18,,,,,,,,,,
992,1952-09-19,1952,9,19,,,,,,,,,,
993,1952-09-20,1952,9,20,,,,,,,,,,
994,1952-09-21,1952,9,21,,,,,,,,,,
995,1952-09-22,1952,9,22,,,,,,,,,,
996,1952-09-23,1952,9,23,,,,,,,,,,
997,1952-09-24,1952,9,24,,,,,,,,,,
998,1952-09-25,1952,9,25,,,,,,,,,,
999,1952-09-26,1952,9,26,,,,,,,,,,
1000,1952-09-27,1952,9,27,,,,,,,,,,
1001,1952-09-28,1952,9,28,,,,,,,,,,
1002,1952-09-29,1952,9,29,,,,,,,,,,
1003,1952-09-30,1952,9,30,,,,,,,,,,
1004,1952-10-01,1952,10,1,,,,,,,,,,
1005,1952-10-02,1952,10,2,,,,,,,,,,
1006,1952-10-03,1952,10,3,,,,,,,,,,
1007,1952-10-04,1952,10,4,,,,,,,,,,
1008,1952-10-05,1952,10,5,,,,,,,,,,
1009,1952-10-06,1952,10,6,,,,,,,,,,
1010,1952-10-07,1952,10,7,,,,,,,,,,
1011,1952-10-08,1952,10,8,,,,,,,,,,
1012,1952-10-09,1952,10,9,,,,,,,,,,
1013,1952-10-10,1952,10,10,,,,,,,,,,
1014,1952-10-11,1952,10,11,,,,,,,,,,
1015,1952-10-12,1952,10,12,,,,,,,,,,
1016,1952-10-13,1952,10,13,,,,,,,,,,
1017,1952-10-14,1952,10,14,,,,,,,,,,
1018,1952-10-15,1952,10,15,,,,,,,,,,
1019,1952-10-16,1952,10,16,,,,,,,,,,
1020,1952-10-17,1952,10,17,,,,,,,,,,
1021,1952-10-18,1952,10,18,,,,,,,,,,
1022,1952-10-19,1952,10,19,,,,,,,,,,
1023,1952-10-20,1952,10,20,,,,,,,,,,
1024,1952-10-21,1952,10,21,,,,,,,,,,
1025,1952-10-22,1952,10,22,,,,,,,,,,
1026,1952-10-23,1952,10,23,,,,,,,,,,
1027,1952-10-24,1952,10,24,,,,,,,,,,
1028,1952-10-25,1952,10,25,,,,,,,,,,
1029,1952-10-26,1952,10,26,,,,,,,,,,
1030,1952-10-27,1952,10,27,,,,,,,,,,
1031,1952-10-28,1952,10,28,,,,,,,,,,
1032,1952-10-29,1952,10,29,,,,,,,,,,
1033,1952-10-30,1952,10,30,,,,,,,,,,
1034,1952-10-31,1952,10,31,,,,,,,,,,
1035,1952-11-01,1952,11,1,,,,,,,,,,
1036,1952-11-02,1952,11,2,,,,,,,,,,
1037,1952-11-03,1952,11,3,,,,,,,,,,
1038,1952-11-04,1952,11,4,,,,,,,,,,
1039,1952-11-05,1952,11,5,,,,,,,,,,
1040,1952-11-06,1952,11,6,,,,,,,,,,
1041,1952-11-07,1952,11,7,,,,,,,,,,
1042,1952-11-08,1952,11,8,,,,,,,,,,
1043,1952-11-09,1952,11,9,,,,,,,,,,
1044,1952-11-10,1952,11,10,,,,,,,,,,
1045,1952-11-11,1952,11,11,,,,,,,,,,
1046,1952-11-12,1952,11,12,,,,,,,,,,
1047,1952-11-13,1952,11,13,,,,,,,,,,
1048,1952-11-14,1952,11,14,,,,,,,,,,
1049,1952-11-15,1952,11,15,,,,,,,,,,
1050,1952-11-16,1952,11,16,,,,,,,,,,
1051,1952-11-17,1952,11,17,,,,,,,,,,
1052,1952-11-18,1952,11,18,,,,,,,,,,
1053,1952-11-19,1952,11,19,,,,,,,,,,
1054,1952-11-20,1952,11,20,,,,,,,,,,
1055,1952-11-21,1952,11,21,,,,,,,,,,
1056,1952-11-22,1952,11,22,,,,,,,,,,
1057,1952-11-23,1952,11,23,,,,,,,,,,
1058,1952-11-24,1952,11,24,,,,,,,,,,
1059,1952-11-25,1952,11,25,,,,,,,,,,
1060,1952-11-26,1952,11,26,,,,,,,,,,
1061,1952-11-27,1952,11,27,,,,,,,,,,
1062,1952-11-28,1952,11,28,,,,,,,,,,
1063,1952-11-29,1952,11,29,,,,,,,,,,
1064,1952-11-30,1952,11,30,,,,,,,,,,
1065,1952-12-01,1952,12,1,,,,,,,,,,
